zyNUr4LWfoc	361819	364821	376567
OrJ4rPSlrlI	56426	58696	65741
bh4pXQZjs_4	7256	7389	7576
hD1YtmKXNb4	2559482	2569924	2609181
f-eK1cgzGF8	1612	1654	1766
zIJEOEZdLzE	106835	109094	115744
1zHVe3NIZpw	1781	1792	1827
J7D3r5Q2paY	4938	5032	5194
7cK1a9C7nlg	239473	250213	275670
n49er3bE7ww	1359	1373	1390
epuGc-ptWmc	4391	4398	4419
9Q71C4IsbZE	65815	66736	68766
a_0PSZ2S_yw	213536	215203	220415
S_nyiXUMzdc	260128	262897	269312
bIGDhqY6KpE	52705	53257	54606
9qRxNYuR2c4	38597	44108	60884
QO7e_RiMVQg	542523	543884	548590
bmjWoPZE_R0	869	993	1101
VIB-S8p16wM	9396	9401	9422
FcmUNlgld74	163960	165625	171456
QQSHT3faRdk	1306	1310	1320
1D3GO4ovibY	4804	4920	5047
jcGrTvgarD0	18604	18910	19615
hJMmweWlDL0	145637	146095	147645
OpOvMwkGL18	87400	121554	163925
DDY6KjQCMoQ	161999	162890	165114
oI_X2cMHNe0	212544	215551	222953
mkAxVJKdFis	1407	1469	1561
pG_as7YjJQs	8092	8127	8168
eV_Ki30MDDA	820976	829956	873076
wah9KtOUWRk	5098	5129	5176
_fpxCuorKjA	66955	70624	80964
vg7ZVaBkpWU	2006	2027	2063
TkTaadb9GmM	239977	240854	243764
epUFyHCLlWg	2678	2757	2908
FIRQSAwF0bI	552172	607089	848486
DmKpePzn5-c	914068	915263	919207
UZeqLhuugQ4	1787	1827	1885
gRvY0xnfgro	2757	2764	2777
4PNWZb5erDw	533	544	554
tVr9v3o7iHY	1318091	1324887	1347031
_dpIwwI86ss	26136	26221	26387
nivl2aepIpM	472	478	492
C37nK27J70U	33231	36497	43916
c872m0f00jE	960	964	977
tgB1wUcmbbw	1679549	1681019	1687292
dwzYqLZYfz4	1092	1100	1111
OxvLT83XBfU	1021	1064	1105
F0fMoqY9qI0	1044711	1051813	1062323
W-ZTiWVFlzU	18101	18270	18742
7PHGvzR3Egs	3111	3123	3154
T79ZSCQ5WEc	1351476	1365058	1403942
b4F0YBnVdno	30329	30353	30432
jeVqPpWlPxg	1273342	1347675	1683100
QJ82JUmbK3M	4174	4176	4190
yTV0i9IjesU	12156	12223	12293
tn79OFbPwKE	439334	442030	452255
iH8mWNKM8xU	None	None	None
8RPHruM9Oz8	1595	1598	1602
x83Uq20OJNc	2296	2400	2627
yb4kLSp-Us8	72284	73525	76870
hH28oAoyuSw	4424	4473	4566
jg5HbrawYPU	5287	5318	5385
2h4tsI0lTsg	36054	36947	38361
WhL0GJ3dM2s	801	806	824
7JGkp6ZrI9o	25253	25279	25341
1BaJdom1MuY	1822	1837	1866
hhEBjQBMcRU	1249	1249	1260
0HPKKFugajE	135148	136090	138659
QlZjtudjVD0	125658	125788	126099
zPOYkJsrewU	155142	156901	161649
DmQ4Dqxs0HI	241364	245166	255543
8xfSL0XLRtQ	260091	268501	294559
uoNuZEP77XY	5281	5312	5365
prPZAbKzAB0	12854	12882	12956
exDlflj0N5s	5378	5461	5589
1mTJYTT-miA	1036	1041	1048
CaTwsdnhECs	990	1002	1026
v2t75tTm_Jc	1780	1784	1796
4vbDFu0PUew	989152	1006707	1071466
Mu6GtxrZMbk	2270	2526	2795
kntrqdpZ1vk	3339	3348	3363
x-e-Erg5irA	8398	8949	9924
QGae78sWVSw	58894	63834	74840
qD5yKGH6KEk	15534	15575	15638
8pOknzhAuzE	3906	3978	4081
7MClnLA1i40	9470	9483	9531
MnTRG-2WQoU	3202	3211	3234
oSwZ_BckDvc	120805	123977	132992
v17J6GbtvKY	99595	99794	100449
AQbmpecxS2w	45047	47260	52388
-XtToNPFU1E	96994	98274	102059
RMcnH7oawHk	1718	1763	1814
N3ae1mtSK-8	6597	6620	6639
p6sCsOdqXQw	81064	82081	85011
F-yEoHL7MYY	229537	235353	250074
opDbH9m2OTs	3409	3417	3424
YRvf00NooN8	135802	136201	137577
3FajtMuSknA	10116	10135	10199
GGY2mPQwN7c	118185	119620	122436
j3Zjl8AOTYg	6337	6416	6561
IV3dnLzthDA	498831	502188	512316
TV9evdHjvGk	1971	1982	1989
ZoPJVcHYlU0	None	None	None
750isJ3Gnjc	1872	2261	2610
1LisgDFk1Lo	291	311	342
tQlT9nxnq3A	1083	1086	1102
zL5zAYR666U	3610	3659	3750
pQuk3t2aeBo	250109	252658	260833
SUdHzKRiBX8	73721	75672	81462
gJRoXFRDxuw	4002	4006	4017
L-QNituOKHk	76340	76912	78403
dfaY1dIG-8A	8984	9186	9563
ZQ4E0JJcxz0	127695	128582	131023
vjhbxxTYkpw	32862	40032	46765
4OlfFWDN4C4	18248	18900	20522
pirYs7L4xog	5027227	5063065	5199853
0TGAjtjlwYk	3763	6774	8041
e0AE2ixKJ3U	1320	1373	1438
nmjcQGEqcFU	46801	47071	47586
uFzuRm3wCDk	51864	52858	55294
O--o-O-ABBw	189556	255804	415119
aZiewBCr1aw	35580	35586	35624
6qTdl75bn0s	4017	4077	4142
VGmTO5DRxII	112423	113022	115814
w1eENwQOp_c	17108	17186	18029
JF8UziDHqZo	82043	84284	89202
lyJqXb8Nj-I	29770	31125	34636
dcZ6bEUPWts	139936	140530	143586
DUqcrdEZopY	147059	149390	158341
zmNxBq4U624	2195	2675	3116
rV0yp9op96Y	2876	2902	2940
9kb5cuLK4n0	386343	433613	581674
2gjKoP5bwbQ	30024	30547	32406
WD6tU_77boA	19027	19276	20062
gwsbCWu3eMM	534	546	552
KHOcTG2yCio	33567	33579	33700
csCt0BNYEv8	1501	1509	1529
WxDHDCPcsQ4	2294	2311	2345
B0eTkU4XZ2o	4484	4503	4529
c0AOEQAvZWk	3609584	3609443	3609147
