RYqCp7DhSog	61096	62936
iHpirPqHu0c	15061	15347
XwG55kTNs_0	12555	13624
RO97n4rHLLU	28368	29380
hRffZKY8oqA	7545	7710
_VxUbjsMyQs	138534	141185
7t1-J40L_rM	10300	10596
_-DxRpFt8Z8	38683	38775
-NF0TGFka4w	5650	5809
t4-Vf6L63Js	272600	279875
bFeC5UBtLZs	115283	166032
IG-7SnQW-80	22441	25987
4SCdc8cGxAI	27286	40861
AH9m4WF_aD4	1049	1088
CMWLX0KXwF4	51166	57770
r5n1GCY-nYQ	414001	422817
DDY6KjQCMoQ	161996	162889
_HYse_HYnuk	870312	972300
UUnQZiDaNdg	16607	17066
1ydMr8kxfw8	18732	18894
kAu3uDBf8oA	8120	8120
7QLNMC3VTx4	7541	8181
uYc6aV4R6PQ	23713	24142
E5VIOnDzrY4	14427	15255
fN89luprW3o	36076	37093
5j0fptQ1R1U	5969	6975
7lWEHHl6VTI	3205	3552
Kj3AxeGK8wM	68373	71178
VCHk9zoFIr8	67937	75042
zhO5d4F2prE	30545	31672
sKWU4rneSlQ	14810	15261
BPOpyIxVbBI	24112	25084
3qJ9aaKlNok	4281	4330
aALm9bDmX58	108559	109708
RqwLD8MO7Ho	7902	8645
g1HPXBMIA6A	25270	28049
Bt6nzLkkM-0	7443	7754
kA81LzzdDGw	125786	144915
nw8BIIQeQAo	73325	73921
P6Ps7MYB2bI	11915	12432
80pbNnI2J8Q	14644	14775
XyBuzHV_VT8	14043	17583
9cxeIuno2qs	9460	9465
9kD5zXpBll0	40737	40992
uMP3QnwgB5A	66055	69278
MqzJPuEuhO0	3547	3775
-NxRMp1Fubc	1555	2288
n8ttdjm2xbo	3514	3620
dLRN3jolSe4	15676	16265
muDsx93j1XY	1437	1603
xuPN2VyOrMA	4131	4820
iB5HtkPXEb0	4388	4861
uGzDKU7gxho	38594	38851
d9dnkTOg4eE	1687	1783
WAGc3vNjYKA	17273	18573
QI9kTUmwA24	5711	5941
jeVqPpWlPxg	1273037	1347596
bP8HRYLd0lE	1925	2093
8NwAgV_NZ5o	7805	8263
X23zcvcqWdU	5595	5883
DEZRDfA2aag	26342	28067
-KKBtdYW9Uc	8352	8363
LAiyH45UM7o	455	470
MCw9hovilHg	17987	18764
JxcAfUvWD2A	3428	4438
r1Rrt8iaOUc	172718	189110
MYDzGIDtswY	6405	6706
L_FxdCN8P0U	18352	18379
iH8mWNKM8xU	None	None
2NaRcJZT8K0	64843	65432
mdl32xQeLjk	739	778
IiYCoPFHx04	102603	107461
1yruPciypig	10416	10925
z36lrSX1jmE	59944	60813
mxbkct5YTtE	1517	1739
cUbzWjNqtmo	12883	13089
n-y_8BkaqeA	20706	33004
oJd_Wd42Q40	39522	41192
9evgbXolGhI	2940	2941
MOifIuOhBiA	348661	348779
44cy4quQ8as	15600	15835
UmdSRf4RKf0	5941	8933
_r3FOESRwZ0	10976	11287
v2t75tTm_Jc	1780	1784
4vbDFu0PUew	989083	1006682
H9FDjFn-Gw8	33601	34967
pg5zzJTuRBA	3242	3489
7LHumsHONkc	1262	1298
QGae78sWVSw	58880	63817
qxAeUZ_2x5E	20647	20733
jkD9prp1Ii4	55630	57940
R6vswrZSbjA	50251	50696
sPEwzlxEv6c	4498	4808
AvVEwV2kfgI	19781	22177
VzdfmY5bbO4	2973	3151
DSYyfCx9LAE	10700	12391
RxYdCWkIev8	16847	17811
5sUsQJmaneQ	13282	14130
3MZftSsYSUQ	95298	129785
kMkxr7PjJpM	12329	14606
oSwZ_BckDvc	120789	123972
QMlNJxawbRw	2002	2667
tkaYmeVuN8U	22723	23892
suDzZtLhXwU	4959	5069
BPfyLmVzsaM	2570	2643
pUQ5A_xxkCw	15540	16057
i5kB2YmDZTM	2971	2993
8qj-hHvGZpU	65520	73215
YtDvCpqkbCw	7604	7667
yTD7A21IOSY	28662	29504
BwQyiRZzOs8	708	750
DBvmUbo4GQs	6399	6749
s8NRffPuFB4	8244	8582
DjFb0Vt43Xo	22649	23267
sCAluJdxOCI	138583	146610
vjhbxxTYkpw	32832	40026
rKAMdVUE4YI	25106	25363
bqS0sb_2br0	5862	6008
SbfWQuG_up8	1409	1449
Yx3K3g4CtoQ	110621	114596
E5bJPQM28r8	5012	5190
SLSkl6FMyyM	19194	22158
DQTi6qEd4u8	35865	37008
O--o-O-ABBw	189359	255638
_xYnY4TnBPQ	7129	7320
hibTeDRLhCc	37604	38158
2qE2jhYNp98	4884	7427
IkxtDjPSc-4	6662	7051
1vuxoFn1mK4	9250	10003
ebatweUrQws	14200	14807
lyJqXb8Nj-I	29766	31120
7YQWDCSFAJU	74675	75947
WkgHkrM9fo0	3915679	3924192
7qy9Hpsaw6g	4359	4363
jwk_9p0jtP0	43392	44699
WG-Q1ZE6yi4	76635	91691
YVGcUkq1ejA	6821	7995
OaXBF3rmUX8	189209	193674
0oP8ksIBdHs	31639	32191
LWw6CssJsi0	179100	187168
obGGrIjC7k0	45448	46068
w3Wb21inOcY	2561	2591
wDUwv5rSLZY	421	422
OJ2B4Fb7xQQ	167146	174374
FFcZqOILKSk	19318	22105
65DFQ8apFiE	6803	7040
7UREHspNys8	20128	28514
jim7fbD9OjI	5999	6464
m3pFwX6IAns	1367786	1476000
0lkSqR4vrIQ	34979	46180
heayyMyhSGU	84764	88169
zdBthc6fCk4	150544	151896
8dJyRm2jJ-U	6164840	6233973
Kp6MRBybUlo	2837	3383
cL_FkV8by_g	7520	7611
iE-6ERWjBoo	12171	12394
eTEsJXN8PUY	4718	4784
lttMP463C-Q	42799	47075
mSceX3JC1TA	31253	31900
31Ur9qSHWhI	48251	64409
Bo0-COyKxD4	3491	3923
PPPQUcu7rI8	4296	4335
_iz5_DuY_II	281436	290026
WbiYxA1W4wg	462336	470830
koYG3cXE-Vw	11589	11775
7OPg-ksxZ4Y	202490	209559
-z9qeALR7j0	38059	38907
F45a9_3Mzzw	21793	22031
n4wah1HS9r8	58064	60033
byGdRHmIfE0	10727	11037
KTwuSBQT6Jg	10140	11436
15KlkBuKcp0	11107	12308
kBArlifCKgo	25951	26397
zzG7rdGjsHI	9405	9696
beCrjZC0y_s	148190	160991
Kjgo-XOpUpg	3959	4072
g9g9Y3BgYMQ	49020	49783
ONj9cvHCado	459264	466042
CxCRP5tLc4U	3226	3413
y_HkN_l9edU	5651	6092
Qr-HsEs0sHY	3071	3549
nWMCS0z-1gk	5567	5712
