zyNUr4LWfoc	361833	364826	376573	382159	387597	390242	391577
OrJ4rPSlrlI	56434	58699	65745	69178	72154	74046	75191
aNasBtbOsQA	51093	51665	52929	54314	55541	56113	56397
hD1YtmKXNb4	2559495	2569943	2609187	2629094	2653101	2683517	2697827
1cB5JZcosr4	27638	28579	31934	35673	39425	41403	42295
JktwRXYTDYc	249733	250447	253810	256146	258469	259679	260352
WGwjBfi7b0I	451421	452662	456085	457939	460030	461296	462100
PhJ0FaLdzSs	15538	15631	15858	15911	15998	16010	16014
jvsDRB2GmmQ	2924	2930	2943	2953	2957	2959	2960
kYkGsXiRl1w	57612	57922	58666	59029	59390	59598	59736
4X16Iw5ST4Q	131099	132038	135164	136706	138222	139413	139895
7cK1a9C7nlg	239496	250233	275671	287711	298419	304148	306580
RmP93yzx82k	932	1042	1150	1195	1253	1265	1283
TGmteJjCBhQ	14803	17777	24399	31048	39938	47508	53524
a_0PSZ2S_yw	213540	215209	220418	222962	225396	227899	229004
9Q71C4IsbZE	65817	66737	68767	69810	70686	71182	71520
S_nyiXUMzdc	260131	262901	269315	272942	276283	277727	278586
vPdDYqQHgCQ	50650	50724	50984	51104	51276	51374	51416
9qRxNYuR2c4	38609	44115	60893	68317	75174	79031	80859
QO7e_RiMVQg	542526	543886	548590	551534	554254	556079	557259
FcmUNlgld74	163962	165629	171459	174252	176995	178518	179487
wls4sJFKWoE	1827	1847	1898	1937	1959	1975	1985
ujcsE0iXMH8	27202	27432	28610	29328	30102	30445	30718
z2JmKR_STSw	538489	538629	539013	539282	539536	539657	539743
hJMmweWlDL0	145638	146095	147645	148381	149177	149720	149932
f2Tn9_Q-si4	9529	10477	13459	14346	15355	16016	16431
OpOvMwkGL18	87475	121620	163936	184195	196354	202334	203626
DDY6KjQCMoQ	162002	162890	165115	166654	168570	169424	169826
ZkzNAhppysE	68689	71580	80746	86760	91705	94003	94938
3EPWJEdDkFc	93628	94042	95660	96760	97862	98678	99157
Ipv_LWcdfC0	99274	99505	100135	100567	101025	101276	101436
gRDJH0ba64c	31283	31944	33320	34491	35270	35605	35725
