_LzE_yWxdqo	10669601	10944809
SFQzjHRutGk	1467502	2039870
ZgmQBtQSyB8	430065	432265
uC7A1jtbC6k	82153	85438
bf3R9J-Uv7g	89821	96500
Im-hm_i_1qc	834696	894681
66DH_mrLpIs	193895	212736
gSva10cuutQ	2341441	2408750
jjY3LDm7AQw	1294755	1362241
6vvQ40PcO3g	164732	169684
W53teWfNYaw	225496	229215
acMC7bTVcY8	3498898	3916704
QFwhndKTp00	523061	531601
cI3wnPlMZM4	566315	661644
Mc0OOzZysWg	450459	466704
JQ5ms_kurOo	3302811	3320233
1PUWh-mKR24	2091533	2235961
sVE18ZdFtPM	64737	65194
ZkzNAhppysE	2174274	2290302
iur_YCiB8oQ	1665215	1699687
_HYse_HYnuk	22834697	25987737
rykvx_7A9ng	1772311	1834144
At7t-CQxHhk	1769480	1845032
ailM6Ng_IZQ	638058	719749
kdQDQt0O4Kg	11329480	12769800
XDuOgDPzEkg	92659	97789
Ry49WApue_I	83281	84449
9jM0OVr-3Pc	2062770	2902072
i9bhlUVpdwo	98224	108758
na_nh-X9Dpk	1023468	1049510
M9cNOGa4ifs	1669017	1703797
U1Ongg-yIJA	807707	830428
o3iK8dddwk0	1608989	1626268
KqdhVsJFTjc	106719	112283
TJUc383m6vU	21461	21809
8FNoU6SSH4U	115901	120848
gBnxOrkUdjo	156083	160839
2U5Chbmezyc	67561	78516
-GdsTMYlJFw	3188536	3225990
4UYvpqdjGp0	115265	115512
67ckhsQBfFI	93965	96679
VXekXerk2Dw	1694881	1816142
A46niA2hTMg	313639	400318
B9jHebXX42w	741836	778193
dNeeOxNsEFU	895380	914039
WU90IkOrOp4	18214720	18450547
ksob67eYYec	83163	86529
bgtH19Pbxbg	306057	306822
-QQVnKd4Bjo	918606	956594
FdeiAC2v63g	79826	82294
0FhYJVb6nkU	286577	301210
Csk6vJSLIJM	376880	401587
Rs_Xy1oM_p8	106609	112346
mFwblHSOxpk	913449	924563
5KmSplj5Hk4	361506	363461
inhOyCcKGAE	1330400	1553739
kVRg9Jy0vfc	1747504	1802340
tKavNsvJpV4	13309735	13491370
26hQZL-H0SQ	70717	71232
WPh9FJYOtfk	7265528	7528247
9wOdmZepV0E	672096	1142567
y6LUximnJss	593650	636916
jeVqPpWlPxg	5281368	5876492
PvjZMbrap3c	517284	537591
Da5TZFthUTs	1558028	1596430
EWHfajOgtOo	150348	154956
aM1q_PNndiA	9789230	10259078
Eb8t_xXhncA	96764	100704
X6XIbnVr9i4	398489	414429
4wKKmFq8DOg	110822	111699
n4QcpdBolCs	1178587	1197462
SVp_EA3-HfI	482582	506191
Nos6Lu6CL0s	139793	142695
JpmMthY5JlQ	1586364	1631931
PUpJDOrVtj8	56648	58744
BFUoULVtk7Y	2213527	2301916
j8eiLQJv-YU	144457	147298
erChLfxbQgw	372755	402913
e1m_aAczllM	185872	188251
4vbDFu0PUew	31912493	33137969
_HsA1vrxeqA	83135	84242
-eTEvY5uiuM	1550681	1607818
zNOdKDPCh5w	1523400	1555109
9Zn9nfraQMU	5979513	6075213
iMvW-WrFG-Y	87085	106537
8ShFZG2Zohs	145682	149623
8MxJTQ-Gnn4	968220	1026704
yAdSvhMBsVQ	48430	48514
kJQ3FkvUB20	3531330	3589901
I5LExpnsCjc	246192	247132
pHUByOKI-QE	225416	236035
fbamORwTcsE	64727	68609
X1q2OmxPwRo	2584188	2735244
yhATJh9niXk	4627987	4746735
ls1wj-9t3yI	187903	190805
1NgNnFB972I	690063	704565
pbF56dJON1Y	272901	284298
YTPtjdMfS0s	83668	99608
rPL7GegZlkg	178627	183675
Io4xKjrCYJo	356821	446696
4342HWdzR3g	1454920	1591722
t-QZQgd0Nrw	2674209	2959403
vrO5lcqYWR0	226826	232696
1H1IFrQCobE	13211476	13368703
livsK9vZN0E	639220	910103
maH0vkslRtg	139396	146999
GGY2mPQwN7c	7076392	7238373
3we3XHfPjPw	1022259	1076247
x_cj8fqIYac	149566	152933
b15fhq2zNBc	1123460	1145000
67iSSkBHfyE	109160	170225
2MC-RVm6rFA	123526	125735
N7Yu_yQldf8	4058466	4127014
ve4ilhDFg3I	604162	621966
gaNcvwODgR8	2327643	2432950
7Eu8mhJo6W0	1857080	1877186
Lp7Ged_pfGs	948224	967944
DPfNnCffDZQ	14040070	14807772
ADfTOYQnR00	123228	130066
cUTVWWTejew	115243	143260
i8wLcY6G3iQ	1470781	1505170
XDPpnkl55SM	304120	310797
3mCn_KNpnr0	79640	84019
I7TJGQCh3Vw	220805	276155
O--o-O-ABBw	2290794	3680664
xgw_dbCcG5o	189547	190011
6f_xFv6sIDg	87178	90073
vAaEdTUuzkk	2693418	3128290
xNgxUVpV1hA	19391637	20330373
raM2sdctBCE	625850	630113
lyJqXb8Nj-I	1722699	1812009
0QYjJqWEjn0	643638	672087
wLrfncux-38	1439468	1468616
-JYzmBpRv8E	2084108	2138809
6OIqtDMskws	246452	254039
Fui072g4-j0	2492019	2531313
WD6tU_77boA	1246259	1272236
o8rA27bak-M	2021099	2172315
7_lfeH-x2HI	114659	126390
Yu-ak_4Bc2M	588425	606409
N48cZsBdg3c	1204700	1215953
EAqoFVhdXYw	468394	477156
HER47Aqokxk	112727	119702
R7cMad3O4DQ	272028	286967
R0Aqbg6MIvg	612783	641371
9ykUqMbuEng	127925	136884
hDjx-oIN3fI	1286279	1303412
XOHdPU8iS2Y	132249	135071
8dJyRm2jJ-U	87149121	92833112
t5xFROV1pIY	187499	189720
fpItR3nqX4w	343851	381707
LUoGxqax9YA	961943	980309
VkG7RwQI9NY	434072	442424
TOSXnoYhmMk	497622	502719
gJP89tLkvMA	850052	887238
iYai9I8Xx_E	5945651	6161242
816IxwWI3Ng	2899232	2984787
IpwRWpu2Hck	957750	1004403
iW7KhgcSDLM	264952	304193
KIytWm9CUrc	456711	465310
wvEask0r-A0	1478775	1495584
80EkzMm2GJM	473296	530382
IyH80ST58xg	1473562	1559308
Xl9u1XTGkis	2293612	2386254
EsfJ8VgBZDM	47179	51651
heayztGp9tk	305703	318779
