i0O86g520cs	21547	21619	21838	22010	22168
cXW7M2TQvQ0	18307	18432	18696	18822	18957
YC6fW0qqDUk	1656	1690	1769	1801	1842
uynLFuuFBps	1697	1717	1800	1827	1863
a_0PSZ2S_yw	213531	215200	220414	222960	225394
lnr1KCWf-J4	84373	84533	85105	85543	85878
n43oZSY7df0	442104	443996	450414	455087	459451
aCZ6aLuyTwM	11811	12315	13988	15553	17199
GsPk03_TqMc	32098	32238	32931	34197	34445
FcmUNlgld74	163954	165622	171456	174245	176989
acMC7bTVcY8	705294	753329	843635	877184	910431
QO7e_RiMVQg	542523	543881	548589	551530	554248
YpQ5DEMqoW0	22526	22668	23094	23373	23569
ioHy9bZDLhg	27651	27707	27948	28055	28196
v8MKkbrfL-c	218534	218760	219506	219979	220460
bc593mbuTTc	225225	225349	225807	226171	226604
IM-x1VrAL-c	238853	241017	250112	255310	259519
z2JmKR_STSw	538489	538629	539010	539283	539537
s5vuXYNQehA	79880	80107	80814	81352	81845
DDY6KjQCMoQ	161998	162889	165113	166651	168566
zKYqM2ADpz8	148554	149083	150561	152017	153380
IycyBFrJXXg	71608	71853	73183	74345	75351
y1RNQcFySWc	4692	4724	4798	4832	4874
oI_X2cMHNe0	212540	215544	222951	226330	230130
TkTaadb9GmM	239975	240853	243764	244984	246831
48s6RGU1dr0	194164	203430	231329	249168	263228
yOK-Vy8J4NM	353996	356225	362511	367302	376910
xBpUcJKYkSk	157523	157707	158731	159502	160170
VH0sc3HtAq4	3319578	3374666	3406965	3415171	3418898
DmKpePzn5-c	914067	915263	919205	921580	924262
4Uo3_IuRR5E	241510	247093	263375	274740	283783
efFQ02rvSiA	846560	958793	1330308	1436574	1473479
cBzlNT9bU4M	3405	3464	3598	3714	3794
5Ofpo0Jj62c	108511	110092	116161	120538	124089
tWIHC4pW3jc	35301	35585	36324	36648	36884
P6Ps7MYB2bI	11915	12432	13728	14416	15116
d_cwY5KqwYw	41021	41427	42659	43176	43637
GZifN_BacG0	18045	18094	18227	18261	18294
apPxQOfh0ek	243799	245025	249823	253514	256793
tgB1wUcmbbw	1679547	1681019	1687290	1692052	1697679
X6ePJCYeEn0	3816	3840	3865	3877	3901
uFDkjbD4pZs	57535	58960	62646	64893	66560
PKMaOgCZU_U	45536	46367	48358	49474	50187
C2rJZd5YQJU	178985	179831	183264	185368	187163
F0fMoqY9qI0	1044703	1051804	1062316	1067768	1072984
UeqIVJJnwCU	6011	6251	6831	7161	7376
rpr9ltx8q28	2470	2488	2524	2550	2579
T79ZSCQ5WEc	1351463	1365025	1403926	1439825	1482143
HmP_wGYw1_g	441490	445335	454407	458777	463359
8_BLh6MXpN8	3410	3495	3661	3728	3795
Nus7MfF2ytw	5576519	5652201	5975497	6169931	6340057
uGzDKU7gxho	38594	38851	38929	38767	38773
sVKlJ5M2kBY	35802	36688	38352	39347	40067
y7RxSfivDnE	3721	3750	3797	3826	3851
AcDGIkDGY2c	167167	169400	177235	180405	184212
VcHMZ7LdMO8	1574	1621	1677	1747	1849
jeVqPpWlPxg	1273112	1347617	1683048	1757145	1839472
-KKBtdYW9Uc	8352	8363	8322	8332	8335
R5QpUh6cYO8	202477	202734	203661	204344	205098
ktwOZXFYw0Y	774193	781009	806277	826950	847584
jLRm8wP6iCE	27544	27564	27608	27632	27650
ovZw_z2s9Bc	145077	148478	155912	159422	162376
iH8mWNKM8xU	None	None	None	None	None
GS-666L0VLE	259622	260801	265566	268457	271767
dEjA3uw5s3I	156944	159909	170441	179834	188759
1meYHqpovJc	3789	3851	4012	4132	4213
UMnk3n6QGmA	32200	32297	32609	32788	32954
ppS8kgyoU80	152237	153118	156030	157860	159461
QlZjtudjVD0	125658	125788	126099	126233	126310
zPOYkJsrewU	155136	156892	161649	164037	166119
cUbzWjNqtmo	12883	13090	13420	13454	13683
RX8b4H_wEEo	413185	434756	491769	528484	561085
DBjAIdTZrqQ	3845	4057	4290	4418	4568
DmQ4Dqxs0HI	241358	245159	255541	261488	267058
Lk8pjx8KpVQ	11095	11357	12137	12553	12822
ZyNCY8IW7oI	11723	12177	12772	13023	13350
XwGjdaboKzo	15606	15729	16076	16226	16381
L-A7p6s-1Ns	36413	36795	37877	38648	39118
4vbDFu0PUew	989097	1006690	1071436	1108607	1152796
_FlXe7GmBrE	28392	29529	31463	33398	34663
MvDMMiVC8UE	5244	5339	5566	5682	5833
udTOGzb9FHs	107839	108255	109455	110298	110991
bTdxa8uOzls	549827	554081	568979	578427	585522
x-e-Erg5irA	8398	8949	9924	10215	10450
QGae78sWVSw	58889	63822	74836	77930	80537
BdSKimOBm6k	1133	1173	1238	1329	1404
BwGh2vCm8qk	7621	7767	8390	8807	9182
8JbBzQBa9D4	50365	50741	51796	52455	53026
kJQ3FkvUB20	175929	176467	177760	178447	179171
pRSkhCc3Hkk	81429	81926	83115	83757	84424
mkH7rVb6V68	226770	227059	227553	227707	228096
oSwZ_BckDvc	120795	123974	132989	139134	146027
DKToNIqOJyw	48600	49320	51976	53561	54714
c0wUKCekI34	162254	166492	176267	180774	187134
I6o32fBPqMY	6199	6829	7601	7949	8191
K463NayEBCk	2130	2173	2225	2267	2293
Z_MvkyuOJgk	446325	451267	465272	472446	479992
7iFjVFF4gNo	1796	1915	2142	2356	2636
79utzs9G8ng	8299	8309	8324	8328	8333
nLhes14fUKg	41265	41430	41991	42393	42785
MJyrDxtU5ds	4979	4999	5076	5155	5218
Ikrqv6M_W0Q	9332	9356	9414	9446	9484
H5v3kku4y6Q	3793749	3806692	3852492	3886705	3921441
IV3dnLzthDA	498821	502181	512312	518334	524374
GBxoH5XxH2Y	42476	42639	43624	43971	44188
5vbvwTTQ6GA	270391	270511	270991	271358	271722
5eCg1Def1ik	15936	16268	17414	17925	18413
PzxxYd6fsr0	8690	8810	9102	9272	9448
8uiUz_IUkpo	6849057	7017685	7623915	7938966	8216862
v3rJ1DGhbIM	8068	8163	8281	8351	8414
YRNXEcUIsaU	14002	14053	14250	14352	14442
zjIU9KOAgRA	289861	292301	301434	309115	314961
iq_6Z1ZIA4k	74532	79062	88946	94517	98826
pQuk3t2aeBo	250101	252651	260832	264764	268360
G8O1wHFd3uM	68142	70945	80982	86183	88998
vjhbxxTYkpw	32841	40026	46760	48921	49914
pirYs7L4xog	5027162	5063019	5199802	5285467	5361192
Yx3K3g4CtoQ	110626	114598	125077	127759	129417
lb2mJhPusRM	18511	18595	18757	18878	18998
6kolTgj7uQc	70485	71465	73846	75158	76258
hibTeDRLhCc	37604	38158	38666	38712	38828
VGmTO5DRxII	112422	113022	115813	117398	119005
6NdxqonzexQ	3156	3157	3163	3166	3169
lyJqXb8Nj-I	29766	31121	34636	36762	38342
n1khwOk5dN8	269735	274409	288163	295753	303534
SXGKt-q263w	119891	120554	122706	123997	124769
JhA9PFyGwrw	2859	2870	2909	2933	2952
ndiadyS1L94	211396	213268	218570	220694	222833
WkgHkrM9fo0	3915684	3924200	3950663	3966442	3981048
9kb5cuLK4n0	386283	433487	581645	618805	638605
2YvCWCrssw0	1811	1812	1819	1823	1824
YhQaXTMLXPs	84877	86981	92862	96812	100354
36ZdwrpEMCg	2328	2335	2345	2349	2350
4I25nV9hXGA	550424	556927	579562	592642	604301
