M1DIfhAzsWA	694295	706156	734092	744982
SUwKZfzqxHo	1179123	1195333	1292406	1332656
q-Z4ks7N9lA	206819	215627	242230	255763
iJLPcmKqJl0	2104452	2155724	2260872	2334505
RM5UOyi8W9g	1268845	1275762	1296372	1307547
bKHCTG_nwoU	1460472	1488126	1544699	1578282
RqMxClvspj8	1135070	1149331	1161960	1165616
btOCT2xcdmA	1844708	1855466	1891844	1903889
oekocb7Boik	2057273	2078028	2149945	2177961
AeNvZiUFBiQ	2129328	2132375	2140819	2142242
t4-Vf6L63Js	1649526	1791498	1891481	1901680
dTA54srFoI4	1061026	1086406	1137647	1158629
kKREoXVEA_8	2142139	2151478	2176698	2188338
z2JmKR_STSw	10442138	10450371	10475210	10492899
W-bDXp11_yU	420403	421023	421653	422654
zy_bIL9W8EA	412070	414754	421102	424467
Q5dqdK_oCDY	1624676	1663236	1758355	1781669
mhgTPzD7thY	81871	82385	84361	84734
TI1PiPdj-sU	1646912	1666214	1716031	1738186
gYEGn1PPIV4	1048423	1096269	1188313	1216176
-KVZuN2q0Bc	612163	640413	709703	737268
7RExzRrH4Wg	1750719	1763488	1806239	1828660
u6Bt1kEeewA	396281	396468	397012	397023
8jcSjhTnSsM	1075314	1099372	1181541	1206310
3klWO2ttpGQ	2839168	2860628	2919577	2957017
VIOT_9iW4dI	1176103	1251196	1554511	1870430
gSTr4fKD71I	1045686	1107099	1288416	1397499
70JDd-Ywnio	2529904	2557006	2625138	2656254
Shgz5SkFqH4	1797887	1886213	2145023	2344194
-eKdRrKotdI	1602634	1619797	1685992	1728499
N_BOMV45mDY	1124594	1163913	1254783	1302119
7sC1dBws9L0	2058191	2300349	2969753	3513209
8G2jppE4rgo	382110	404609	442269	464805
fVzrPxAP2-k	6422174	6428036	6443596	6454366
iVLHSUR8HD8	776756	805829	877960	917243
uWRxfANFDBs	1071972	1077280	1085777	1088513
IDLvZRlsqEM	931413	935648	959970	975914
Ousbm87IVRY	1996362	2124952	2531887	2741079
vclUlhFmvMQ	2303257	2317438	2359295	2377587
Nx-FaOdPkeI	1324118	1337552	1486444	1578498
KQjVS3Q1NBo	922969	942222	980338	1001176
yDEoKxx1bLI	5575574	6525321	7755322	8107440
e2IEBQdsDYs	180568	180843	181583	182020
lho_M2NyHvk	1075155	1141175	1330475	1470921
2O6P40DQwl0	2024979	2058826	2106339	2107701
namXTvyvLp0	1667254	1719784	1840056	1903013
qIUY_P1m0kc	55808	57037	60362	61481
3V5MMWOZYII	1573042	1610673	1711156	1774148
lB54llAdWsI	512575	512919	514721	515947
LwLaJbNOqYU	2702496	2829573	3156827	3307284
2fsENwn4-0w	740381	742070	745879	746507
deCIuMFNL-o	3070190	3173879	3482224	3599705
QPB3PA3IUzY	3676158	4123886	5000467	5261842
jc1fTjYV7t0	953512	969760	1015090	1041876
lhE0Kk9z6yc	343918	366264	420500	453918
SED75FEsCf0	418930	422630	440525	483971
8B0tr5P5oRM	2433481	2480050	2594769	2656648
1yuTJMFGxEw	5271083	5407988	5718511	5856064
7-zDYh5wDK0	1917881	1948034	2009190	2039020
znNMvMrRYJ8	2246012	2303280	2474539	2618341
ebDmJ8FLJPc	217254	223562	226833	243775
MOifIuOhBiA	2284693	2297209	2319605	2326130
GX6T2c6QH4Q	30661552	31382932	34878354	37606357
pxqOWc_oTIU	917129	947540	978600
BcAuyOPvfeg	1253281	1257303	1267435	1270838
I0yZqpRVLPk	611025	626084	666224	691889
06cWmc2Zpnk	2194205	2221672	2286451	2321713
6kQqrDVRvk0	394646	492506	576648	596692
82vLVtE6hEo	154362	171781	219790	244556
C-7xXQ_iVRw	3413921	3520474	3704889	3795921
g75kp76QZpI	1345513	1357089	1394229	1413533
z9Va7cyv3d4	829252	842286	855216	857108
Pu3MkJMRQgU	3062414	3102905	3206033	3263360
fRuiEv3JRDQ	6828928	6879939	7121586	7330841
HinJX54QBeY	817818	864105	956627	1005485
kJQ3FkvUB20	3531787	3590630	3744352	3834891
WWX5frOy_f0	723895	735110	766255	783648
0Ki_9jyEV-M	798488	826324	871986	882500
a8c7jmucS9w	3309315	3332163	3395315	3441424
Vkm5SpFfSiU	4251752	4306855	4466839	4558150
YtjORciHwIA	137701	147420	169097	186642
LFO4DLKD7NM	2244153	2591807	3466520	3868738
P5Rpj4CEhBo	578669	595393	627005	642602
GHJr7-c8fDE	1324058	1327249	1337350	1343361
w_35YzW2bx4	1354137	1366771	1392659	1397532
YTFBiKHc6cI	266064	275809	302382	317424
eV9g92U7UG8	2832374	2880304	3021541	3108088
XLxVPwpavJE	776748	789138	810817	823520
C4hedi1lqpg	102491	107503	172304	211634
lx011zFYIGU	2735752	2743794	2766784	2778595
